customer_id,customer_name,recency,frequency,monetary,avg_discount,avg_profit,total_quantity,last_order_date,r_score,f_score,m_score,rfm_total,rfm_score,rfm_segment
LB-167951,Laurel Beltran,224,9,8487,0.04066666666666667,101.1947,59,2014-05-22,2,4,4,10,244,At Risk Customers
LR-169152,Lena Radford,133,8,8429,0.046875,71.4605625,53,2014-08-21,2,4,4,10,244,At Risk Customers
JH-161802,Justin Hirsh,262,12,8370,0.03888888888888889,46.62111111111111,111,2014-04-14,2,4,4,10,244,At Risk Customers
NF-183854,Natalie Fritzler,80,7,8321,0.25,-121.14081428571428,52,2014-10-13,3,3,4,10,334,Loyal Customers
JL-152351,Janet Lee,48,7,8290,0.04409090909090909,93.99818181818182,91,2014-11-14,3,3,4,10,334,Loyal Customers
KD-164954,Keith Dawkins,113,12,8184,0.08750000000000001,108.52233571428572,84,2014-09-10,2,4,4,10,244,At Risk Customers
LA-167801,Laura Armstrong,128,12,8091,0.09066666666666666,31.62926,63,2014-08-26,2,4,4,10,244,At Risk Customers
NP-187004,Nora Preis,139,7,7904,0.19615384615384618,48.556015384615385,63,2014-08-15,2,4,4,10,244,At Risk Customers
AF-108702,Art Ferguson,106,6,7808,0.12777777777777777,-19.144666666666662,39,2014-09-17,3,3,4,10,334,Loyal Customers
PO-91951,Phillina Ober,34,4,7799,0.0,74.94399999999999,55,2014-11-28,4,2,4,10,424,New Customers
JE-156104,Jim Epp,49,7,7757,0.16,81.170095,74,2014-11-13,3,3,4,10,334,Loyal Customers
JW-152204,Jane Waco,43,6,7722,0.07142857142857142,155.26495714285713,66,2014-11-19,3,3,4,10,334,Loyal Customers
KW-164352,Katrina Willman,269,10,7658,0.12894736842105264,57.985263157894735,65,2014-04-07,2,4,4,10,244,At Risk Customers
CR-127303,Craig Reiter,108,7,7637,0.24638461538461537,-0.7305630769230771,78,2014-09-15,3,3,4,10,334,Loyal Customers
NC-183401,Nat Carroll,215,10,7627,0.2159090909090909,-102.8744590909091,91,2014-05-31,2,4,4,10,244,At Risk Customers
JM-158654,John Murray,110,7,7624,0.1846153846153846,121.12433846153846,50,2014-09-13,3,3,4,10,334,Loyal Customers
BE-114102,Bobby Elias,85,7,7623,0.0375,113.85543750000001,63,2014-10-08,3,3,4,10,334,Loyal Customers
AC-104501,Amy Cox,9,5,7610,0.12125000000000001,288.80655,35,2014-12-23,4,2,4,10,424,New Customers
BP-111552,Becky Pak,50,7,7590,0.15789473684210525,103.78531578947367,77,2014-11-12,3,3,4,10,334,Loyal Customers
SH-99752,Sally Hughsby,107,6,7537,0.0,85.66071428571429,52,2014-09-16,3,3,4,10,334,Loyal Customers
EH-141252,Eugene Hildebrand,125,8,7494,0.05625,83.41828125,63,2014-08-29,2,4,4,10,244,At Risk Customers
AG-104952,Andrew Gjertsen,129,11,7461,0.1346153846153846,64.21355769230769,109,2014-08-25,2,4,4,10,244,At Risk Customers
ST-205303,Shui Tom,134,10,7436,0.09447058823529411,84.70390352941176,67,2014-08-20,2,4,4,10,244,At Risk Customers
MM-179202,Michael Moore,92,7,7421,0.1875,-31.779937499999992,49,2014-10-01,3,3,4,10,334,Loyal Customers
GM-144401,Gary McGarr,238,9,7407,0.17857142857142858,88.59835714285713,46,2014-05-08,2,4,4,10,244,At Risk Customers
RW-195404,Rick Wilson,121,7,7400,0.13478260869565217,68.98379565217392,89,2014-09-02,2,4,4,10,244,At Risk Customers
ML-182652,Muhammed Lee,189,9,7379,0.021153846153846155,28.122346153846156,86,2014-06-26,2,4,4,10,244,At Risk Customers
DM-129553,Dario Medina,266,9,7304,0.09494736842105263,49.17328,69,2014-04-10,2,4,4,10,244,At Risk Customers
NW-184004,Natalie Webber,173,7,7233,0.21363636363636365,46.505590909090905,78,2014-07-12,2,4,4,10,244,At Risk Customers
AB-106001,Ann Blume,241,9,7148,0.116,107.26374000000001,57,2014-05-05,2,4,4,10,244,At Risk Customers
BH-117102,Brosina Hoffman,52,6,7089,0.135,192.8676,47,2014-11-10,3,3,4,10,334,Loyal Customers
FA-142302,Frank Atkinson,147,12,7077,0.26749999999999996,15.475275,80,2014-08-07,2,4,4,10,244,At Risk Customers
CC-124751,Cindy Chapman,196,9,7015,0.14222222222222222,80.39395,69,2014-06-19,2,4,4,10,244,At Risk Customers
LS-172003,Luke Schmidt,76,7,6997,0.023647058823529413,68.22897176470588,61,2014-10-17,3,3,4,10,334,Loyal Customers
BT-115301,Bradley Talbott,58,6,6924,0.08375,29.678625,29,2014-11-04,3,3,4,10,334,Loyal Customers
DD-135702,Dorothy Dickinson,145,10,6899,0.096,26.435400000000005,99,2014-08-09,2,4,4,10,244,At Risk Customers
DM-133451,Denise Monton,91,7,6883,0.1523076923076923,121.35703846153845,55,2014-10-02,3,3,4,10,334,Loyal Customers
MD-78601,Michael Dominguez,104,5,6855,0.09999999999999999,181.341,34,2014-09-19,3,3,4,10,334,Loyal Customers
PS-190454,Penelope Sewall,237,7,6842,0.08461538461538462,134.05613076923075,47,2014-05-09,2,4,4,10,244,At Risk Customers
EP-139151,Emily Phan,223,10,6827,0.1685,56.868825,68,2014-05-23,2,4,4,10,244,At Risk Customers
TT-214602,Tonja Turnell,129,9,6816,0.024999999999999998,30.865375,81,2014-08-25,2,4,4,10,244,At Risk Customers
SN-205601,Skye Norling,84,6,6795,0.15,-259.713,47,2014-10-09,3,3,4,10,334,Loyal Customers
RB-195702,Rob Beeghly,189,10,6788,0.2041666666666667,54.199000000000005,97,2014-06-26,2,4,4,10,244,At Risk Customers
KM-163752,Katherine Murray,111,8,6772,0.19210526315789472,-0.888315789473682,63,2014-09-12,2,4,4,10,244,At Risk Customers
ML-177551,Max Ludwig,163,11,6767,0.21347826086956523,-0.7633956521739141,85,2014-07-22,2,4,4,10,244,At Risk Customers
BG-110351,Barry Gonzalez,117,9,6713,0.12782608695652173,51.113452173913046,82,2014-09-06,2,4,4,10,244,At Risk Customers
KH-165101,Keith Herrera,145,8,6705,0.11904761904761904,18.009428571428572,74,2014-08-09,2,4,4,10,244,At Risk Customers
HA-149051,Helen Abelman,83,6,6695,0.2495,-54.346500000000006,77,2014-10-10,3,3,4,10,334,Loyal Customers
KC-165401,Kelly Collister,43,6,6689,0.17363636363636364,40.513990909090914,37,2014-11-19,3,3,4,10,334,Loyal Customers
SW-207553,Steven Ward,146,12,6683,0.06666666666666667,41.884800000000006,124,2014-08-08,2,4,4,10,244,At Risk Customers
KN-163901,Katherine Nockton,209,9,6633,0.16,62.229578571428576,46,2014-06-06,2,4,4,10,244,At Risk Customers
JM-158652,John Murray,192,11,6585,0.0640625,39.357140625,124,2014-06-23,2,4,4,10,244,At Risk Customers
DB-132102,Dean Braden,8,5,6544,0.09999999999999999,51.47121428571428,63,2014-12-24,4,2,4,10,424,New Customers
AR-105102,Andrew Roberts,63,7,6533,0.03333333333333334,65.22166666666666,66,2014-10-30,3,3,4,10,334,Loyal Customers
ED-138851,Emily Ducich,80,7,6533,0.1623529411764706,61.56511764705882,68,2014-10-13,3,3,4,10,334,Loyal Customers
GK-146204,Grace Kelly,113,9,6498,0.15714285714285717,103.46803571428572,66,2014-09-10,2,4,4,10,244,At Risk Customers
JM-156552,Jim Mitchum,159,8,6473,0.06923076923076923,15.064153846153848,57,2014-07-26,2,4,4,10,244,At Risk Customers
NM-184454,Nathan Mautz,161,7,6461,0.042857142857142864,196.54892142857142,44,2014-07-24,2,4,4,10,244,At Risk Customers
MS-175301,MaryBeth Skach,71,7,6450,0.08,131.7358153846154,54,2014-10-22,3,3,4,10,334,Loyal Customers
SB-201852,Sarah Brown,136,13,6429,0.1391304347826087,13.921695652173913,82,2014-08-18,2,4,4,10,244,At Risk Customers
HG-148453,Harry Greene,110,6,6417,0.08762500000000001,-4.252229999999997,64,2014-09-13,3,3,4,10,334,Loyal Customers
NP-186702,Nora Paige,192,8,6412,0.0675,72.2007,62,2014-06-23,2,4,4,10,244,At Risk Customers
AS-102851,Alejandro Savely,139,9,6388,0.022222222222222223,46.42033333333333,62,2014-08-15,2,4,4,10,244,At Risk Customers
TH-211151,Thea Hudgings,224,8,6369,0.07391304347826087,63.970434782608706,84,2014-05-22,2,4,4,10,244,At Risk Customers
JR-162101,Justin Ritter,66,5,6360,0.05384615384615385,13.093153846153847,41,2014-10-27,3,3,4,10,334,Loyal Customers
SB-201853,Sarah Brown,125,9,6349,0.047411764705882355,41.847618823529416,63,2014-08-29,2,4,4,10,244,At Risk Customers
DM-130154,Darrin Martin,58,7,6344,0.22999999999999998,83.869655,87,2014-11-04,3,3,4,10,334,Loyal Customers
AT-104352,Alyssa Tate,13,4,6342,0.22000000000000003,314.1576,18,2014-12-19,4,2,4,10,424,New Customers
BO-114252,Bobby Odegard,175,8,6314,0.1826086956521739,24.841173913043477,85,2014-07-10,2,4,4,10,244,At Risk Customers
CH-120702,Cathy Hwang,142,9,6312,0.02692307692307692,44.98476923076923,94,2014-08-12,2,4,4,10,244,At Risk Customers
PS-189703,Paul Stevenson,160,7,6286,0.022333333333333334,87.51257333333334,66,2014-07-25,2,4,4,10,244,At Risk Customers
AR-105101,Andrew Roberts,238,11,6269,0.05095238095238096,100.4312857142857,66,2014-05-08,2,4,4,10,244,At Risk Customers
RL-196154,Rob Lucas,122,8,6236,0.21875,20.33951666666667,101,2014-09-01,2,4,4,10,244,At Risk Customers
AH-105851,Angele Hood,188,9,6205,0.10470588235294118,61.56365294117648,75,2014-06-27,2,4,4,10,244,At Risk Customers
HH-150101,Hilary Holden,149,8,6180,0.09444444444444446,44.177,82,2014-08-05,2,4,4,10,244,At Risk Customers
MF-182501,Monica Federle,211,8,6176,0.1575,3.576128571428572,98,2014-06-04,2,4,4,10,244,At Risk Customers
SR-204252,Sharelle Roach,106,6,6126,0.06764705882352941,47.423558823529405,87,2014-09-17,3,3,4,10,334,Loyal Customers
SD-204854,Shirley Daniels,201,9,6121,0.10476190476190476,94.53177142857142,82,2014-06-14,2,4,4,10,244,At Risk Customers
AB-100152,Aaron Bergman,253,12,6116,0.08958333333333333,46.78725,81,2014-04-23,2,4,4,10,244,At Risk Customers
AS-100903,Adam Shillingsburg,192,10,6112,0.150125,46.336420000000004,60,2014-06-23,2,4,4,10,244,At Risk Customers
AG-103303,Alex Grayson,183,10,6078,0.2501666666666667,0.5583533333333293,78,2014-07-02,2,4,4,10,244,At Risk Customers
AG-103002,Aleksandra Gannaway,73,7,6071,0.03214285714285714,91.47128571428571,46,2014-10-20,3,3,4,10,334,Loyal Customers
SO-203351,Sean O'Donnell,191,7,6035,0.16333333333333333,111.56917500000002,43,2014-06-24,2,4,4,10,244,At Risk Customers
HL-150403,Hunter Lopez,37,4,5919,0.0268,51.83024533333333,54,2014-11-25,4,2,4,10,424,New Customers
CP-123404,Christine Phan,161,8,5889,0.21333333333333335,-123.35352666666668,59,2014-07-24,2,4,4,10,244,At Risk Customers
AF-108852,Art Foster,163,13,5880,0.09615384615384616,35.441538461538464,98,2014-07-22,2,4,4,10,244,At Risk Customers
TS-213702,Todd Sumrall,267,9,5879,0.05789473684210527,45.24552631578947,50,2014-04-09,2,4,4,10,244,At Risk Customers
KB-164052,Katrina Bavinger,96,6,5858,0.20714285714285713,-27.91789285714287,79,2014-09-27,3,3,4,10,334,Loyal Customers
TC-209802,Tamara Chand,128,7,5835,0.046875,-31.866937500000006,60,2014-08-26,2,4,4,10,244,At Risk Customers
JF-152953,Jason Fortune-,92,7,5824,0.1717142857142857,32.997885714285715,57,2014-10-01,3,3,4,10,334,Loyal Customers
MY-182953,Muhammed Yedwab,15,4,5779,0.07628571428571429,58.106413333333336,66,2014-12-17,4,2,4,10,424,New Customers
DV-130451,Darrin Van Huff,41,5,5756,0.20049999999999998,45.652950000000004,67,2014-11-21,4,2,4,10,424,New Customers
LH-169001,Lena Hernandez,175,9,5730,0.13277777777777777,35.517300000000006,77,2014-07-10,2,4,4,10,244,At Risk Customers
MW-182202,Mitch Webber,69,5,5709,0.011111111111111112,83.61983333333333,69,2014-10-24,3,3,4,10,334,Loyal Customers
CS-125054,Cindy Stewart,59,6,5691,0.19999999999999998,-736.2655,40,2014-11-03,3,3,4,10,334,Loyal Customers
AM-107054,Anne McFarland,163,8,5665,0.06363636363636363,49.35148181818182,81,2014-07-22,2,4,4,10,244,At Risk Customers
AO-108102,Anthony O'Donnell,189,10,5657,0.04782608695652174,34.20026086956522,99,2014-06-26,2,4,4,10,244,At Risk Customers
RW-196901,Robert Waldorf,237,8,5650,0.039411764705882354,68.30717647058823,61,2014-05-09,2,4,4,10,244,At Risk Customers
LM-170651,Liz MacKendrick,85,7,5588,0.128125,7.751249999999997,76,2014-10-08,3,3,4,10,334,Loyal Customers
JM-156551,Jim Mitchum,216,10,5566,0.13055555555555556,71.89881666666666,61,2014-05-30,2,4,4,10,244,At Risk Customers
GK-146201,Grace Kelly,13,5,5556,0.13,68.64086,49,2014-12-19,4,2,4,10,424,New Customers
ML-182651,Muhammed Lee,192,10,5548,0.07052631578947369,65.83907368421052,63,2014-06-23,2,4,4,10,244,At Risk Customers
BE-114101,Bobby Elias,121,10,5536,0.16058823529411764,34.96048235294117,70,2014-09-02,2,4,4,10,244,At Risk Customers
FM-142152,Filia McAdams,99,7,5513,0.05384615384615384,45.91592307692308,58,2014-09-24,3,3,4,10,334,Loyal Customers
TC-209803,Tamara Chand,143,9,5492,0.2101,-18.407599999999995,71,2014-08-11,2,4,4,10,244,At Risk Customers
SW-202751,Scott Williamson,154,11,5470,0.18789473684210528,9.321821052631579,72,2014-07-31,2,4,4,10,244,At Risk Customers
SK-199903,Sally Knutson,118,8,5435,0.06681481481481481,47.437634074074076,117,2014-09-05,2,4,4,10,244,At Risk Customers
AH-101953,Alan Haines,52,6,5370,0.15588888888888888,25.260626666666667,59,2014-11-10,3,3,4,10,334,Loyal Customers
TS-212054,Thomas Seio,199,7,5370,0.15789473684210525,45.41514210526316,67,2014-06-16,2,4,4,10,244,At Risk Customers
SE-201103,Sanjit Engle,156,7,5335,0.03654545454545455,23.951023636363633,81,2014-07-29,2,4,4,10,244,At Risk Customers
PO-191951,Phillina Ober,219,7,5331,0.14384615384615385,-81.60119999999999,68,2014-05-27,2,4,4,10,244,At Risk Customers
TP-214154,Tom Prescott,105,5,5329,0.462,-108.73898,39,2014-09-18,3,3,4,10,334,Loyal Customers
DW-134801,Dianna Wilson,66,7,5313,0.08875,103.24350000000001,60,2014-10-27,3,3,4,10,334,Loyal Customers
DW-135402,Don Weiss,34,5,5296,0.042105263157894736,29.206263157894735,81,2014-11-28,4,2,4,10,424,New Customers
JR-157001,Jocasta Rupert,71,6,5295,0.030000000000000006,95.4912,32,2014-10-22,3,3,4,10,334,Loyal Customers
GZ-144701,Gary Zandusky,149,8,5289,0.1323529411764706,39.9879705882353,56,2014-08-05,2,4,4,10,244,At Risk Customers
DJ-134201,Denny Joy,51,7,5230,0.11615384615384615,91.0798846153846,43,2014-11-11,3,3,4,10,334,Loyal Customers
SC-207254,Steven Cartwright,188,11,5226,0.15000000000000002,49.10197307692307,133,2014-06-27,2,4,4,10,244,At Risk Customers
BD-115602,Brendan Dodson,76,7,5213,0.04,117.522,47,2014-10-17,3,3,4,10,334,Loyal Customers
TA-213853,Tom Ashbrook,98,6,5196,0.0905,22.59594,77,2014-09-25,3,3,4,10,334,Loyal Customers
EG-39001,Emily Grady,90,6,5151,0.24705882352941172,-54.661235294117645,44,2014-10-03,3,3,4,10,334,Loyal Customers
TP-215652,Tracy Poddar,139,10,5103,0.09722222222222222,29.453333333333333,72,2014-08-15,2,4,4,10,244,At Risk Customers
AA-106454,Anna Andreadi,56,6,5087,0.06388888888888888,47.65573888888889,64,2014-11-06,3,3,4,10,334,Loyal Customers
MP-181752,Mike Pelletier,248,8,5065,0.12666666666666665,11.914899999999996,51,2014-04-28,2,4,4,10,244,At Risk Customers
RM-193752,Raymond Messe,118,7,5054,0.2545454545454545,-16.74518181818182,61,2014-09-05,2,4,4,10,244,At Risk Customers
MH-176203,Matt Hagelstein,105,6,5040,0.1803,-11.099256,67,2014-09-18,3,3,4,10,334,Loyal Customers
AG-109001,Arthur Gainer,118,8,5035,0.11956521739130435,15.620673913043479,65,2014-09-05,2,4,4,10,244,At Risk Customers
SC-207701,Stewart Carmichael,197,10,5029,0.1335,3.9310500000000017,83,2014-06-18,2,4,4,10,244,At Risk Customers
JA-159702,Joseph Airdo,163,8,5016,0.08571428571428572,45.44871428571428,42,2014-07-22,2,4,4,10,244,At Risk Customers
LB-167954,Laurel Beltran,153,8,4986,0.23750000000000002,-2.1746250000000003,76,2014-08-01,2,4,4,10,244,At Risk Customers
RB-194351,Richard Bierner,69,6,4966,0.11533333333333333,39.1974,56,2014-10-24,3,3,4,10,334,Loyal Customers
CK-125952,Clytie Kelty,130,8,4945,0.18846153846153849,17.770730769230774,50,2014-08-24,2,4,4,10,244,At Risk Customers
SP-208602,Sung Pak,97,6,4911,0.2727272727272727,81.05440909090909,40,2014-09-26,3,3,4,10,334,Loyal Customers
MT-178151,Meg Tillman,148,9,4902,0.10533333333333333,82.38632000000001,55,2014-08-06,2,4,4,10,244,At Risk Customers
BG-117401,Bruce Geld,85,6,4900,0.1285714285714286,-35.12828571428571,25,2014-10-08,3,3,4,10,334,Loyal Customers
CC-126851,Craig Carroll,55,6,4893,0.24700000000000003,-72.22878,43,2014-11-07,3,3,4,10,334,Loyal Customers
PO-191804,Philisse Overcash,161,9,4893,0.10555555555555557,64.19072777777778,65,2014-07-24,2,4,4,10,244,At Risk Customers
HK-148904,Heather Kirkland,152,8,4877,0.21333333333333335,63.79634000000001,64,2014-08-02,2,4,4,10,244,At Risk Customers
AJ-107804,Anthony Jacobs,76,7,4868,0.08666666666666667,10.047533333333336,62,2014-10-17,3,3,4,10,334,Loyal Customers
LC-168851,Lena Creighton,141,8,4867,0.0776923076923077,65.19203076923077,45,2014-08-13,2,4,4,10,244,At Risk Customers
AW-108402,Anthony Witt,17,5,4839,0.1111111111111111,-21.993666666666662,65,2014-12-15,4,2,4,10,424,New Customers
RW-95401,Rick Wilson,27,4,4821,0.0,158.7375,22,2014-12-05,4,2,4,10,424,New Customers
DL-129251,Daniel Lacy,58,6,4807,0.22312500000000002,79.7076,70,2014-11-04,3,3,4,10,334,Loyal Customers
NH-186102,Nicole Hansen,71,5,4807,0.040625,35.986125,69,2014-10-22,3,3,4,10,334,Loyal Customers
VF-217153,Vicky Freymann,218,7,4802,0.15384615384615385,87.65261538461537,57,2014-05-28,2,4,4,10,244,At Risk Customers
CK-122052,Chloris Kastensmidt,45,7,4774,0.05714285714285715,104.60657142857143,51,2014-11-17,3,3,4,10,334,Loyal Customers
AG-102701,Alejandro Grove,66,7,4771,0.05157894736842105,46.915721052631575,79,2014-10-27,3,3,4,10,334,Loyal Customers
JK-156404,Jim Kriz,181,9,4762,0.10000000000000002,97.71085833333332,41,2014-07-04,2,4,4,10,244,At Risk Customers
LC-170503,Liz Carlisle,108,7,4760,0.15025,35.317682500000004,56,2014-09-15,3,3,4,10,334,Loyal Customers
BW-111104,Bart Watters,122,8,4752,0.1411764705882353,54.19161176470588,74,2014-09-01,2,4,4,10,244,At Risk Customers
EH-140052,Erica Hernandez,15,4,4728,0.19999999999999998,-45.71528571428572,32,2014-12-17,4,2,4,10,424,New Customers
CM-122351,Chris McAfee,45,7,4720,0.13363636363636364,99.80192727272728,40,2014-11-17,3,3,4,10,334,Loyal Customers
GB-145754,Giulietta Baptist,14,5,4717,0.037500000000000006,70.98995625,63,2014-12-18,4,2,4,10,424,New Customers
MH-172903,Marc Harrigan,98,7,4717,0.06677777777777777,41.08605333333333,85,2014-09-25,3,3,4,10,334,Loyal Customers
LT-171101,Liz Thompson,212,8,4690,0.15647058823529414,29.66516470588235,75,2014-06-03,2,4,4,10,244,At Risk Customers
DL-128651,Dan Lawera,58,7,4683,0.15,76.677125,45,2014-11-04,3,3,4,10,334,Loyal Customers
PS-189702,Paul Stevenson,191,12,4672,0.1527777777777778,42.76841666666667,64,2014-06-24,2,4,4,10,244,At Risk Customers
TB-211752,Thomas Boland,86,6,4662,0.04285714285714286,55.966928571428575,60,2014-10-07,3,3,4,10,334,Loyal Customers
FO-143051,Frank Olsen,79,7,4643,0.10636363636363638,41.059568181818186,81,2014-10-14,3,3,4,10,334,Loyal Customers
RF-193451,Randy Ferguson,121,8,4628,0.09999999999999999,23.289857142857148,61,2014-09-02,2,4,4,10,244,At Risk Customers
TT-212201,Thomas Thornton,104,5,4625,0.22400000000000003,-1.6106,65,2014-09-19,3,3,4,10,334,Loyal Customers
LC-169601,Lindsay Castell,80,5,4611,0.22000000000000003,26.213549999999998,47,2014-10-13,3,3,4,10,334,Loyal Customers
LR-170351,Lisa Ryan,55,6,4601,0.16214285714285714,38.702999999999996,42,2014-11-07,3,3,4,10,334,Loyal Customers
EM-141404,Eugene Moren,49,6,4589,0.06666666666666668,62.826928571428574,74,2014-11-13,3,3,4,10,334,Loyal Customers
BF-112151,Benjamin Farhat,134,10,4587,0.1,48.806099999999994,78,2014-08-20,2,4,4,10,244,At Risk Customers
YS-218803,Yana Sorensen,126,8,4573,0.10400000000000001,31.89808,65,2014-08-28,2,4,4,10,244,At Risk Customers
KH-166901,Kristen Hastings,134,11,4562,0.24434782608695652,-6.6423,81,2014-08-20,2,4,4,10,244,At Risk Customers
RD-99002,Ruben Dartt,93,5,4558,0.07058823529411765,48.204,41,2014-09-30,3,3,4,10,334,Loyal Customers
BW-112003,Ben Wallace,182,10,4557,0.1685263157894737,14.80789894736842,65,2014-07-03,2,4,4,10,244,At Risk Customers
TG-213102,Toby Gnade,212,11,4548,0.09347826086956522,39.54,80,2014-06-03,2,4,4,10,244,At Risk Customers
DS-130303,Darrin Sayre,153,10,4547,0.17647058823529413,73.55552941176471,79,2014-08-01,2,4,4,10,244,At Risk Customers
SG-208901,Susan Gilcrest,153,8,4544,0.225,13.387392857142855,39,2014-08-01,2,4,4,10,244,At Risk Customers
RW-195402,Rick Wilson,148,7,4541,0.1111111111111111,124.49483333333335,36,2014-08-06,2,4,4,10,244,At Risk Customers
MW-182353,Mitch Willingham,64,7,4534,0.03333333333333334,42.38333333333333,59,2014-10-29,3,3,4,10,334,Loyal Customers
DL-133302,Denise Leinenbach,205,9,4514,0.16666666666666666,10.210714285714284,77,2014-06-10,2,4,4,10,244,At Risk Customers
TW-210252,Tamara Willingham,187,8,4511,0.0611111111111111,66.84083333333334,65,2014-06-28,2,4,4,10,244,At Risk Customers
CC-121451,Charles Crestani,83,7,4483,0.08789473684210528,-10.303547368421054,63,2014-10-10,3,3,4,10,334,Loyal Customers
VG-217903,Vivek Gonzalez,185,8,4462,0.1142857142857143,-47.10771428571429,51,2014-06-30,2,4,4,10,244,At Risk Customers
KB-165852,Ken Black,94,5,4440,0.12777777777777777,36.4765,38,2014-09-29,3,3,4,10,334,Loyal Customers
BP-111851,Ben Peterman,37,5,4436,0.16749999999999998,161.02972499999998,32,2014-11-25,4,2,4,10,424,New Customers
AS-101351,Adrian Shami,117,11,4430,0.17416666666666666,21.4923,86,2014-09-06,2,4,4,10,244,At Risk Customers
DK-133751,Dennis Kane,86,6,4420,0.09375,26.5865625,76,2014-10-07,3,3,4,10,334,Loyal Customers
KW-164354,Katrina Willman,97,5,4418,0.11000000000000001,175.6135,42,2014-09-26,3,3,4,10,334,Loyal Customers
JF-155651,Jill Fjeld,6,5,4381,0.1346153846153846,65.67865384615385,42,2014-12-26,4,2,4,10,424,New Customers
JK-156402,Jim Kriz,1,5,4359,0.15,98.96863636363636,50,2014-12-31,4,2,4,10,424,New Customers
CS-118602,Cari Schnelling,78,6,4358,0.0625,119.977125,46,2014-10-15,3,3,4,10,334,Loyal Customers
SR-207404,Steven Roelle,197,8,4345,0.03333333333333333,165.8687,50,2014-06-18,2,4,4,10,244,At Risk Customers
PH-187903,Patricia Hirasaki,122,8,4322,0.09333333333333334,89.92986666666665,55,2014-09-01,2,4,4,10,244,At Risk Customers
MH-74552,Mark Hamilton,93,6,4290,0.0,57.658125,35,2014-09-30,3,3,4,10,334,Loyal Customers
EA-140353,Erin Ashbrook,192,9,4285,0.17700000000000002,6.944535384615383,87,2014-06-23,2,4,4,10,244,At Risk Customers
HK-148902,Heather Kirkland,127,8,4282,0.06666666666666667,39.15725,64,2014-08-27,2,4,4,10,244,At Risk Customers
RH-95552,Ritsa Hightower,30,3,4275,0.0,58.33153846153846,54,2014-12-02,4,2,4,10,424,New Customers
RB-97051,Roger Barcio,183,7,4267,0.05833333333333333,88.99150000000002,26,2014-07-02,2,4,4,10,244,At Risk Customers
JP-154601,Jennifer Patt,81,6,4266,0.1927777777777778,11.615216666666665,68,2014-10-12,3,3,4,10,334,Loyal Customers
BP-112301,Benjamin Patterson,73,7,4264,0.06692307692307693,80.42127692307692,47,2014-10-20,3,3,4,10,334,Loyal Customers
EM-140651,Erin Mull,17,5,4264,0.114,40.0997,78,2014-12-15,4,2,4,10,424,New Customers
AS-102254,Alan Schoenberger,23,5,4262,0.06153846153846154,55.36731538461539,41,2014-12-09,4,2,4,10,424,New Customers
LL-168402,Lauren Leatherbury,212,8,4256,0.15,-79.57275,51,2014-06-03,2,4,4,10,244,At Risk Customers
CB-125354,Claudia Bergmann,198,8,4247,0.05,55.24000526315789,74,2014-06-17,2,4,4,10,244,At Risk Customers
LT-171102,Liz Thompson,55,7,4197,0.17368421052631577,14.481473684210528,68,2014-11-07,3,3,4,10,334,Loyal Customers
RC-198252,Roy Collins,241,7,4180,0.022727272727272728,50.96822727272727,53,2014-05-05,2,4,4,10,244,At Risk Customers
BS-18001,Bryan Spruell,12,5,4163,0.049999999999999996,16.791,40,2014-12-20,4,2,4,10,424,New Customers
HH-150102,Hilary Holden,55,6,4155,0.011538461538461537,63.84380769230769,55,2014-11-07,3,3,4,10,334,Loyal Customers
SA-208303,Sue Ann Reed,169,8,4137,0.12323076923076924,32.51685846153846,55,2014-07-16,2,4,4,10,244,At Risk Customers
EJ-137201,Ed Jacobs,50,6,4136,0.2290909090909091,25.918363636363633,39,2014-11-12,3,3,4,10,334,Loyal Customers
JS-156853,Jim Sink,156,8,4132,0.18333333333333335,28.32183333333333,104,2014-07-29,2,4,4,10,244,At Risk Customers
BT-114852,Brad Thomas,161,9,4105,0.1264705882352941,15.960352941176472,64,2014-07-24,2,4,4,10,244,At Risk Customers
SH-203951,Shahid Hopkins,136,10,4092,0.19863636363636364,19.766318181818182,81,2014-08-18,2,4,4,10,244,At Risk Customers
JW-159552,Joni Wasserman,125,8,4086,0.2409090909090909,5.186045454545453,104,2014-08-29,2,4,4,10,244,At Risk Customers
AW-109302,Arthur Wiediger,36,5,4066,0.07142857142857142,203.49342857142855,37,2014-11-26,4,2,4,10,424,New Customers
JM-158651,John Murray,69,6,4020,0.1625,-93.72250000000001,60,2014-10-24,3,3,4,10,334,Loyal Customers
SP-209204,Susan Pistek,71,6,3990,0.27142857142857146,1.0494571428571435,57,2014-10-22,3,3,4,10,334,Loyal Customers
LC-69301,Linda Cazamias,72,6,3984,0.0,38.71846153846154,23,2014-10-21,3,3,4,10,334,Loyal Customers
RD-199303,Russell D'Ascenzo,188,10,3982,0.05234782608695653,28.468709565217388,82,2014-06-27,2,4,4,10,244,At Risk Customers
FP-143201,Frank Preis,145,8,3973,0.13466666666666666,54.48648,43,2014-08-09,2,4,4,10,244,At Risk Customers
JD-158952,Jonathan Doherty,7,5,3959,0.18,-38.2335,54,2014-12-25,4,2,4,10,424,New Customers
MC-181002,Mick Crebagga,124,9,3957,0.04000000000000001,42.7346,55,2014-08-30,2,4,4,10,244,At Risk Customers
KB-163152,Karl Braun,69,7,3956,0.12307692307692308,7.088076923076922,52,2014-10-24,3,3,4,10,334,Loyal Customers
